epoch,train_loss,test_loss,learning_rate,stage,time_per_epoch
300,0.012396834138780833,0.012883470704158148,1e-05,2,61.78939080238342
301,0.012311768997460604,0.012736207650353512,1e-05,2,61.797781229019165
302,0.0123334811689953,0.012606673408299685,1e-05,2,61.530637979507446
303,0.012452438411613306,0.0128257698379457,1e-05,2,61.71833372116089
304,0.012607955187559129,0.012852210706720749,1e-05,2,61.49726319313049
305,0.01290692382802566,0.012395262562980255,1e-05,2,61.72017025947571
306,0.013258019338051479,0.012109126740445694,1e-05,2,61.781800508499146
307,0.01323607781281074,0.012507121078670025,1e-05,2,61.57240390777588
308,0.013622126790384452,0.013402982614934444,1e-05,2,61.72042369842529
309,0.013859985365221898,0.014727555060138306,1e-05,2,62.0067982673645
310,0.013879945998390516,0.015529319799194733,1e-05,2,61.858492612838745
311,0.013549928739666938,0.015583560646822056,1e-05,2,61.80243444442749
312,0.01299179404353102,0.015470221793899933,1e-05,2,61.45377016067505
313,0.012662401515990495,0.015318044306089481,1e-05,2,61.99054837226868
314,0.012355315530051788,0.014663354183236757,1e-05,2,61.72900629043579
315,0.012194509462763866,0.01404531734685103,1e-05,2,61.93567752838135
316,0.012329790803293387,0.013924069547404846,1e-05,2,62.05935716629028
317,0.012784714593241613,0.013863190387686094,1e-05,2,61.7310094833374
318,0.012960254959762097,0.01345304911956191,1e-05,2,61.77522039413452
319,0.012295194373776516,0.012798681544760862,1e-05,2,61.802271127700806
320,0.01201783176511526,0.01288376081114014,1e-05,2,61.646429777145386
321,0.012172332933793465,0.013047690348078808,1e-05,2,61.82531452178955
322,0.012667734206964572,0.013727373443543911,1e-05,2,61.75019574165344
323,0.013017761676261822,0.014969754498451948,1e-05,2,61.559927225112915
324,0.013186483923345805,0.015679541199157637,1e-05,2,61.667563676834106
325,0.013290402262161176,0.015826978720724583,1e-05,2,62.04787564277649
326,0.01313701703523596,0.015993826556950808,1e-05,2,61.738346099853516
327,0.0130994259690245,0.015734481470038492,1e-05,2,61.87185025215149
328,0.012743608249972263,0.015348487067967653,1e-05,2,61.86030554771423
329,0.012425865263988574,0.015139262347171703,1e-05,2,61.74143362045288
330,0.01263853143900633,0.015016354154795408,1e-05,2,61.98488712310791
331,0.01319656688719988,0.01585679640993476,1e-05,2,61.909679889678955
332,0.013883442617952824,0.01500801695510745,1e-05,2,62.03381061553955
333,0.01606960603967309,0.015029024798423052,1e-05,2,61.66126537322998
334,0.017920175287872552,0.014298687999447187,1e-05,2,61.42237114906311
335,0.015906290616840124,0.011852767784148455,1e-05,2,61.64660024642944
336,0.012720230687409639,0.012269564593831698,1e-05,2,61.71745204925537
337,0.012088050600141287,0.012288509402424097,1e-05,2,61.55748772621155
338,0.012322008889168502,0.012259388963381449,1e-05,2,61.77009558677673
339,0.011806378420442343,0.012008569824198881,1e-05,2,61.53057789802551
340,0.011747289014359315,0.01215211876357595,1e-05,2,61.64842772483826
341,0.01167168195048968,0.012089139316231012,1e-05,2,62.10824394226074
342,0.01161209928492705,0.012123551064481338,1e-05,2,61.41904592514038
343,0.011538722024609645,0.012086347055931887,1e-05,2,61.59488368034363
344,0.011453200411051512,0.01218542642891407,1e-05,2,61.61931014060974
345,0.011410264546672504,0.012163604299227396,1e-05,2,61.712212324142456
346,0.011416898077974717,0.012108703299115101,1e-05,2,61.391242265701294
347,0.011476093158125877,0.012435922399163246,1e-05,2,61.51018929481506
348,0.011569223459810018,0.012395792175084352,1e-05,2,61.39722442626953
349,0.011821874044835567,0.01227922753120462,1e-05,2,61.237221240997314
350,0.012125855715324482,0.012582651029030481,1e-05,2,61.57554888725281
351,0.012442864539722601,0.012968786216030518,1e-05,2,61.92276072502136
352,0.012919809576123953,0.013431245616326729,1e-05,2,61.57462930679321
353,0.012857589405030012,0.012828633965303501,1e-05,2,61.61962914466858
354,0.012219385771701733,0.012200289561102787,1e-05,2,61.77151274681091
355,0.012056240967164436,0.011983221707244715,1e-05,2,62.007426023483276
356,0.012262787763029337,0.012081099829326073,1e-05,2,61.137606382369995
357,0.012632578580329816,0.01291987532749772,1e-05,2,61.32555389404297
358,0.013275030069053173,0.014986968133598566,1e-05,2,61.47347331047058
359,0.014014268604417643,0.01725958737855156,1e-05,2,61.58710527420044
360,0.014657579797009627,0.017673777726789314,1e-05,2,61.62219429016113
361,0.014539935098340114,0.016882479656487703,1e-05,2,62.053149700164795
362,0.01456239918867747,0.01644321313748757,1e-05,2,61.79457068443298
363,0.013926836848258971,0.01658643192301194,1e-05,2,61.77682566642761
364,0.012948631184796493,0.01704215832675497,1e-05,2,61.726038217544556
365,0.012458059253791969,0.017237684534241755,1e-05,2,61.67147088050842
366,0.012558474857360124,0.01751945276434223,1e-05,2,62.09517288208008
367,0.012917376806338627,0.015864272757122915,1e-05,2,61.89916467666626
368,0.014429312944412232,0.013616572599858046,1e-05,2,61.707937240600586
369,0.017373578157275915,0.014659777749329805,1e-05,2,61.47240400314331
370,0.01820852936555942,0.013705923066784939,1e-05,2,61.981712341308594
371,0.012633087610205014,0.012633696664124727,1e-05,2,61.69828486442566
372,0.012020290736109019,0.012362402863800526,1e-05,2,61.69079566001892
373,0.01278158553565542,0.012788222016145786,1e-05,2,61.74730706214905
374,0.012146627095838388,0.012528663190702597,1e-05,2,61.604021310806274
375,0.012015410512685776,0.01321546376372377,1e-05,2,61.3925724029541
376,0.012180068902671337,0.014154443827768167,1e-05,2,62.08921551704407
377,0.01238821108515064,0.01502748749529322,1e-05,2,61.70716190338135
378,0.012382747946927945,0.016208126364896696,1e-05,2,61.78552842140198
379,0.012443255167454481,0.016818588133901358,1e-05,2,61.45033884048462
380,0.012375693613042435,0.017644877390315134,1e-05,2,61.28204154968262
381,0.0122142949141562,0.018297212664037943,1e-05,2,61.542118549346924
382,0.012129607796669006,0.018682438259323437,1e-05,2,61.29648447036743
383,0.012336172287662824,0.017832706061502297,1e-05,2,61.52855920791626
384,0.013202343477557103,0.015303905277202526,1e-05,2,61.369548320770264
385,0.015582881247003874,0.013274838527043661,1e-05,2,61.71376967430115
386,0.019260790416349968,0.015336300246417522,1e-05,2,61.294034004211426
387,0.014522020549823841,0.011985568174471458,1e-05,2,61.73248863220215
388,0.014253121428191661,0.011170716801037392,1e-05,2,61.368401765823364
389,0.012221343504885832,0.012137386947870255,1e-05,2,61.804967403411865
390,0.011504061861584584,0.011831896690030893,1e-05,2,61.724567890167236
391,0.011962769304712613,0.011738130046675602,1e-05,2,61.88918614387512
392,0.011426148811976115,0.011516610160470009,1e-05,2,61.621236085891724
393,0.0117447382149597,0.011231208220124245,1e-05,2,62.13758730888367
394,0.011533179289350907,0.01122651839007934,1e-05,2,61.76351189613342
395,0.011930500933279594,0.011052333905051151,1e-05,2,61.88393712043762
396,0.012262913212180138,0.01124306566392382,1e-05,2,62.09846520423889
397,0.01299039280662934,0.011912181973457336,1e-05,2,62.226760387420654
398,0.013787695113569498,0.013054602003345886,1e-05,2,61.78905987739563
399,0.014098075653115908,0.013724387468149265,1e-06,3,61.803285121917725
400,0.014022780706485112,0.0109751479079326,1e-06,3,62.08097505569458
401,0.012023267118881147,0.010507641670604547,1e-06,3,62.05958819389343
402,0.011786235527445873,0.010926286845157543,1e-06,3,61.92621064186096
403,0.011930908728390931,0.01096762577071786,1e-06,3,61.59890079498291
404,0.011783597463121017,0.010770312044769526,1e-06,3,61.64326882362366
405,0.011614799158026774,0.010704960363606611,1e-06,3,61.67206001281738
406,0.011550893355160952,0.010684506967663765,1e-06,3,61.45605707168579
407,0.011502501647919416,0.010667482080558935,1e-06,3,61.68364930152893
408,0.01145934717108806,0.0106334302884837,1e-06,3,61.98235368728638
409,0.01141565420354406,0.01060898695141077,1e-06,3,61.82139563560486
410,0.01138346487035354,0.010577698393414417,1e-06,3,61.62127900123596
411,0.01135155934219559,0.010554809278498093,1e-06,3,61.61366653442383
412,0.01132270482679208,0.010543123353272676,1e-06,3,61.857975006103516
413,0.011294970785578092,0.010533220289895931,1e-06,3,61.38357162475586
414,0.011272593308240176,0.010511537703375021,1e-06,3,61.87504005432129
415,0.011245175544172526,0.010507511751105389,1e-06,3,61.91568994522095
416,0.0112265447465082,0.01048740434149901,1e-06,3,61.75036811828613
417,0.011202405299991369,0.01046909624710679,1e-06,3,61.59109711647034
418,0.011176562619705994,0.010462002518276373,1e-06,3,61.898484230041504
419,0.011157313672204813,0.010453704434136549,1e-06,3,61.7395281791687
420,0.011138558729241292,0.01044041927283009,1e-06,3,61.90418076515198
421,0.011122773494571447,0.010429833084344864,1e-06,3,62.2951135635376
422,0.01110516240199407,0.010418024845421314,1e-06,3,61.950565576553345
423,0.01108671563367049,0.010407607071101665,1e-06,3,61.65540170669556
424,0.011069363697121542,0.010402651193241278,1e-06,3,61.6217303276062
425,0.011050254882623753,0.01039279873172442,1e-06,3,61.63528537750244
426,0.011039658139149347,0.010376516884813706,1e-06,3,62.002362966537476
427,0.011023123965909083,0.010366289565960566,1e-06,3,61.42356014251709
428,0.011006246879696846,0.010348429282506308,1e-06,3,61.89715337753296
429,0.010995915625244379,0.010347199936707815,1e-06,3,61.501906394958496
430,0.010978707919518153,0.010335845251878103,1e-06,3,62.2916944026947
431,0.010965652981152136,0.010319711174815893,1e-06,3,61.8973126411438
432,0.010951309899489085,0.010318483070780834,1e-06,3,61.640361309051514
433,0.01093902870391806,0.010310605634003878,1e-06,3,61.95682954788208
434,0.01092645712196827,0.010311914142221212,1e-06,3,62.13534688949585
435,0.010918314382433892,0.010303719124446312,1e-06,3,61.7468056678772
436,0.01090792752802372,0.010297150971988836,1e-06,3,61.656893730163574
437,0.010899729871501526,0.010288653584818045,1e-06,3,61.780680418014526
438,0.01088596802825729,0.01029043256615599,1e-06,3,61.68062424659729
439,0.010875306650996208,0.010270429154237112,1e-06,3,62.00995659828186
440,0.010863212185601394,0.010263344117750725,1e-06,3,61.85376334190369
441,0.010855006364484629,0.010253838573892912,1e-06,3,61.76753234863281
442,0.010844099273284277,0.010256645580132803,1e-06,3,61.85369086265564
443,0.010835511889308692,0.010248772644748291,1e-06,3,61.87718152999878
444,0.010824671884377798,0.010240588492403427,1e-06,3,62.035995960235596
445,0.010818960051983595,0.010225784499198198,1e-06,3,62.11459445953369
446,0.010807446328302224,0.010222620330750942,1e-06,3,61.92586660385132
447,0.010799132597943148,0.01021675377463301,1e-06,3,61.8419234752655
448,0.010787290893495083,0.010218104968468348,1e-06,3,61.47785496711731
449,0.01078139382104079,0.010200215969234705,1e-06,3,61.87422490119934
450,0.010774151887744665,0.010194172772268454,1e-06,3,61.9455349445343
451,0.010764540328333775,0.010181764916827282,1e-06,3,61.59014582633972
452,0.010754541183511416,0.010179133775333563,1e-06,3,61.89344143867493
453,0.01074385279789567,0.01017491240054369,1e-06,3,61.88507032394409
454,0.010736120430131753,0.010170957228789726,1e-06,3,61.90649342536926
455,0.010730470437556506,0.010164336611827215,1e-06,3,61.92201590538025
456,0.010724898645033438,0.010159309798230728,1e-06,3,62.00971174240112
457,0.010719766778250536,0.010145113337785006,1e-06,3,61.94161367416382
458,0.010711184858034054,0.010142360348254442,1e-06,3,62.041385650634766
459,0.010705502269168695,0.010129423967252174,1e-06,3,61.9804892539978
460,0.010697723894069592,0.010127294498185316,1e-06,3,61.83760213851929
461,0.010691579959044854,0.010121919680386782,1e-06,3,61.898258447647095
462,0.010683948453515769,0.010126105509698391,1e-06,3,62.1055121421814
463,0.010680024325847626,0.010108362572888533,1e-06,3,61.96205520629883
464,0.010673980290691058,0.010109954047948122,1e-06,3,61.604782819747925
465,0.010668330701688926,0.010102419803539911,1e-06,3,62.0241916179657
466,0.010662986617535352,0.010090855415910482,1e-06,3,61.554813623428345
467,0.010657280776649713,0.010089917418857416,1e-06,3,61.99057078361511
468,0.010652439544598262,0.010081586117545763,1e-06,3,61.601601123809814
469,0.01064425464719534,0.010084724829842647,1e-06,3,61.96572232246399
470,0.010639352723956108,0.0100707298455139,1e-06,3,61.82185459136963
471,0.010633853636682034,0.01006686749557654,1e-06,3,61.85611319541931
472,0.010629252189149459,0.010067631800969442,1e-06,3,61.86024832725525
473,0.010624857805669307,0.010059714162101349,1e-06,3,61.13449263572693
474,0.010619487582395474,0.010061062406748533,1e-06,3,61.426279067993164
475,0.010614791605621576,0.010053338327755531,1e-06,3,61.935317277908325
476,0.010611652427663406,0.010047073941677809,1e-06,3,61.82616066932678
477,0.010606382880359888,0.010049697632590929,1e-06,3,61.75857710838318
478,0.01060247914865613,0.010034420061856508,1e-06,3,62.0227689743042
479,0.01059731434409817,0.01003463581825296,1e-06,3,61.428855419158936
480,0.01059288705388705,0.010029112609724203,1e-06,3,61.51569080352783
481,0.010587643490483363,0.010027400217950344,1e-06,3,61.590981245040894
482,0.010582868133982022,0.010020948015153408,1e-06,3,61.56244373321533
483,0.010577782988548279,0.010017677831153074,1e-06,3,61.548237800598145
484,0.01057314562300841,0.010015708239128193,1e-06,3,61.814911127090454
485,0.010566855035722255,0.010014392745991548,1e-06,3,61.68334245681763
486,0.010563859095176062,0.010005072845766941,1e-06,3,61.40723657608032
487,0.010558819522460301,0.01000507827848196,1e-06,3,61.591156244277954
488,0.010555870116998751,0.010002231691032648,1e-06,3,62.30375146865845
489,0.010551693880309661,0.009997517025719086,1e-06,3,61.91157388687134
490,0.010545919587214788,0.009991940576583147,1e-06,3,61.612945795059204
491,0.010539947232852379,0.009994008423139652,1e-06,3,61.86504650115967
492,0.010538163843254249,0.00999294857804974,1e-06,3,61.605698108673096
493,0.010534764733165503,0.009989154680321613,1e-06,3,61.751158714294434
494,0.010529704050471385,0.00998400648434957,1e-06,3,61.657435178756714
495,0.010525426485886176,0.009986496220032373,1e-06,3,61.419464349746704
496,0.010521650190154712,0.009985853141794601,1e-06,3,61.944514989852905
497,0.010518013096104065,0.009980896798272928,1e-06,3,61.713483810424805
498,0.010515318624675274,0.009982326067984104,1e-06,3,61.73893475532532
499,0.010512437205761671,0.009984285725901524,1e-06,3,61.98254656791687
500,0.010509029279152553,0.009984567761421204,1e-06,3,61.84405970573425
501,0.010506112283716599,0.009976187100013098,1e-06,3,62.11738157272339
502,0.010500068621089062,0.00997971681257089,1e-06,3,61.180800676345825
503,0.010495916909227769,0.009978902991861105,1e-06,3,61.55734086036682
504,0.010492027333627144,0.00997317691023151,1e-06,3,61.625359535217285
505,0.010487203517307838,0.009973663991938034,1e-06,3,61.634281635284424
506,0.010483790809909502,0.009978940710425377,1e-06,3,61.53082060813904
507,0.010479992162436247,0.009974691551178694,1e-06,3,61.86011552810669
508,0.010476668706784646,0.009974284407993158,1e-06,3,61.854424476623535
509,0.01047338747108976,0.009970813989639282,1e-06,3,61.84644293785095
510,0.010469768972446522,0.009977973997592926,1e-06,3,61.87910056114197
511,0.01046843184158206,0.00998214011391004,1e-06,3,61.96958875656128
512,0.010465070884674788,0.009980025235563517,1e-06,3,61.816293716430664
513,0.010460318780193727,0.009982992894947529,1e-06,3,61.58028030395508
514,0.010458997388680776,0.009986139213045439,1e-06,3,61.40892696380615
515,0.010454549516240755,0.009987070380399624,1e-06,3,61.44909858703613
516,0.010453015845268965,0.009986029316981634,1e-06,3,61.7426278591156
517,0.010447847470641137,0.009989911535133919,1e-06,3,61.44061088562012
518,0.010445854905992747,0.009991246741265059,1e-06,3,61.30824422836304
519,0.010444155738999447,0.0099956050204734,1e-06,3,61.72903513908386
520,0.010441923327744008,0.009995099001874527,1e-06,3,61.721041440963745
521,0.010438214583943287,0.009998140390962362,1e-06,3,62.096789598464966
522,0.010435729442785183,0.009997560176998377,1e-06,3,61.83629894256592
523,0.010433276711652676,0.009998049587011337,1e-06,3,61.909048557281494
524,0.010428354516625405,0.009994696515301863,1e-06,3,61.84838080406189
525,0.010425812657922506,0.009997022648652395,1e-06,3,62.045653343200684
526,0.010421514045447111,0.0100052774262925,1e-06,3,61.7424635887146
527,0.01041757914548119,0.01000187499448657,1e-06,3,61.674447774887085
528,0.010415098381539185,0.010002806317061186,1e-06,3,62.0083270072937
529,0.010412472672760487,0.01000572027017673,1e-06,3,61.52741074562073
530,0.010407820033530394,0.01001201942563057,1e-06,3,61.640074491500854
531,0.010403492581099271,0.01001283417766293,1e-06,3,61.765504598617554
532,0.01039945042381684,0.010018312061826387,1e-06,3,61.843934297561646
533,0.010397485705713432,0.010021286085247993,1e-06,3,62.005940437316895
534,0.01039469096188744,0.01002655861278375,1e-06,3,61.74091053009033
535,0.010393018710116546,0.010034302404771248,1e-06,3,61.84654998779297
536,0.010388159410407145,0.010024211214234432,1e-06,3,61.52235126495361
537,0.010387243423610925,0.010030336522807678,1e-06,3,61.31221961975098
538,0.010383465451498826,0.010029239890476068,1e-06,3,61.69064259529114
539,0.01038069740558664,0.010029081410417954,1e-06,3,61.781177282333374
540,0.010379049430290858,0.010035942619045576,1e-06,3,61.81088638305664
541,0.010375229548662901,0.010046659037470818,1e-06,3,61.802650690078735
542,0.010373138543218374,0.010047446005046368,1e-06,3,61.7459077835083
543,0.010371530428528786,0.010058860604961714,1e-06,3,61.797876596450806
544,0.010370362146447102,0.010065906370679537,1e-06,3,61.68909168243408
545,0.010366295371204615,0.010076975139478842,1e-06,3,62.00244164466858
546,0.010365601908415557,0.010075732910384735,1e-06,3,61.95306158065796
547,0.010364149107287328,0.010072517519195875,1e-06,3,61.835336685180664
548,0.010360056969026725,0.01007346079374353,1e-06,3,61.785926818847656
549,0.010359153430908919,0.010063763707876205,1e-06,3,61.80372762680054
550,0.010358392416189114,0.010060510442902645,1e-06,3,61.99043130874634
551,0.010357332167526085,0.010059952115019163,1e-06,3,61.55298399925232
552,0.010354744301488002,0.01005146186798811,1e-06,3,61.89757752418518
553,0.010355149985601504,0.010049981065094471,1e-06,3,61.72939848899841
554,0.010351498052477837,0.010055288362006346,1e-06,3,61.89947819709778
555,0.01034827558323741,0.010065571094552675,1e-06,3,61.874210596084595
556,0.01034277081489563,0.010059822661181292,1e-06,3,62.328625202178955
557,0.010339695215225219,0.010077852134903273,1e-06,3,61.99894642829895
558,0.01033309061701099,0.01009603605295221,1e-06,3,61.52666687965393
559,0.01032932714248697,0.010109113218883673,1e-06,3,62.19910955429077
560,0.010327410604804754,0.01010363626604279,1e-06,3,61.925185441970825
561,0.010325615014880895,0.010106392825643221,1e-06,3,61.64787936210632
562,0.010323836964865525,0.010099568093816439,1e-06,3,61.580527782440186
563,0.010325903538614511,0.010116132907569408,1e-06,3,61.60038614273071
564,0.010321135104944309,0.010107530901829401,1e-06,3,61.86310696601868
565,0.01032552585626642,0.010111063874016205,1e-06,3,61.705976724624634
566,0.01032292131955425,0.010114849855502447,1e-06,3,61.79052209854126
567,0.010317983602484067,0.010140529368072748,1e-06,3,61.61322593688965
568,0.010313320532441139,0.010139813181012869,1e-06,3,61.45431613922119
569,0.010313788490990797,0.01011736923828721,1e-06,3,61.52486324310303
570,0.01031884147475163,0.010089003791411718,1e-06,3,61.60043382644653
571,0.010326807635525863,0.010075422624746958,1e-06,3,62.1255669593811
572,0.010328723024576903,0.01007514571150144,1e-06,3,61.614798069000244
573,0.010325846448540687,0.010093967740734419,1e-06,3,62.0797061920166
574,0.010310919831196468,0.010125329252332449,1e-06,3,61.76112651824951
575,0.010303567132602135,0.010175665840506554,1e-06,3,61.8749840259552
576,0.010298642298827569,0.010225680967171987,1e-06,3,61.71535539627075
577,0.010297664658476908,0.010230455858012041,1e-06,3,61.88262939453125
578,0.01030298313125968,0.010264612113436064,1e-06,3,61.68813872337341
579,0.01030071781327327,0.010258356885363659,1e-06,3,62.03693103790283
580,0.010304050302753847,0.01020436097557346,1e-06,3,61.64838194847107
581,0.01032309706012408,0.01016236019010345,1e-06,3,61.719481229782104
582,0.010331817995756864,0.010158489303042492,1e-06,3,61.656288623809814
583,0.010328705329447985,0.01017392302552859,1e-06,3,61.72495698928833
584,0.010323537265261013,0.010193458913515011,1e-06,3,61.71174120903015
585,0.010318143665790558,0.010220135562121868,1e-06,3,61.32169318199158
586,0.010309845426430304,0.010287712793797255,1e-06,3,61.4013557434082
587,0.010310886924465497,0.010353833281745514,1e-06,3,61.758479833602905
588,0.010308021927873294,0.01039285771548748,1e-06,3,61.89544868469238
589,0.010310181323438883,0.010401502096404633,1e-06,3,61.740381956100464
590,0.010316880016277234,0.010364161183436712,1e-06,3,61.568920850753784
591,0.010332151160885891,0.010339518232891956,1e-06,3,62.069639682769775
592,0.010343197640031577,0.010355294837305943,1e-06,3,61.2980751991272
593,0.01034205574542284,0.010437752430637678,1e-06,3,61.94399809837341
594,0.010335467755794525,0.01051993171374003,1e-06,3,61.73289632797241
595,0.01033871416002512,0.010528195028503736,1e-06,3,61.74361610412598
596,0.01034601666033268,0.010568004567176104,1e-06,3,61.82691192626953
597,0.010345479442427556,0.010607993385444084,1e-06,3,61.834070920944214
598,0.010358022432774306,0.010605772181103626,1e-06,3,61.68356370925903
599,0.010375407245010137,0.010663586979111036,1e-06,3,61.77364158630371
